,run,time,section,samples,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
254,1,26759688,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
255,1,4686981508,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
256,2,19291408,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
257,2,481019294,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
258,2,125042592,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
259,2,20912184794,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
260,2,143080886822,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
261,2,1188472766,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
262,2,26805120,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
263,2,4696666860,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
264,3,17653984,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
265,3,479079456,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
266,3,124796096,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
267,3,20931680666,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
268,3,143313335566,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
269,3,1188676140,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
270,3,26729884,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
271,3,4689955610,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
272,4,17706940,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
273,4,484843914,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
274,4,126351420,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
275,4,20914234342,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
276,4,143016805746,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
277,4,1193523826,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
278,4,26729394,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
279,4,4690879176,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
280,5,18280710,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
281,5,494020198,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
282,5,124887818,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
283,5,20946806676,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
284,5,143168591018,time_index,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
285,5,1194787226,current_hash,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
286,5,26754626,hasher,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
287,5,4689535948,init,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
288,6,19216824,updates,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
289,6,491197878,detection,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
290,6,124063294,transform,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
291,6,20948758378,query,200692,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
