,run,time,error,algorithm,n,K,C,ratio,degree,robust_iters,cs_bins,cs_iters,cs_ratio
1556,6,108420189110,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1557,7,100825497584,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1558,8,109534182074,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1559,9,111455278214,0,random binning,7502,10,1.3,1.4,7502,3,56280004,1,2.0
1560,0,23887465344,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1561,1,23704191244,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1562,2,23959776726,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1563,3,23827549960,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1564,4,23586078852,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1565,5,23613894534,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1566,6,23797941478,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1567,7,23774404400,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1568,8,23688573134,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1569,9,24073317548,0,random binning,10000,300,1.3,1.4,1,3,1,1,2.0
1570,0,2082014702886,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1571,1,2118479464464,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1572,2,2100503674114,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1573,3,2104609542042,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1574,4,2083765143624,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1575,5,2115393857064,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1576,6,2088951659350,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1577,7,2091830206898,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1578,8,2080452680490,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1579,9,2105742689382,0,naive,10000,107,1.3,1.4,10,3,100,1,2.0
1580,0,183836640518,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1581,1,186610169860,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1582,2,188908178382,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1583,3,187292466296,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1584,4,185771264464,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1585,5,185010103024,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1586,6,184397626142,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1587,7,184020549656,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1588,8,186840416886,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1589,9,185533253540,0,reed-solomon,10000,300,1.3,1.4,10,3,100,1,2.0
1590,0,3910300592,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1591,1,3902464112,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1592,2,3903980654,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1593,3,3902971500,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1594,4,3906503160,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1595,5,3849351244,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1596,6,3954147002,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1597,7,3833566896,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1598,8,3905208416,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1599,9,3871843576,0,random binning,2508,203,1.3,1.4,1,3,1,1,2.0
1600,0,2840346536,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1601,1,2839775412,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1602,2,2867618690,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1603,3,2845779306,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1604,4,2822144804,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1605,5,2863935736,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1606,6,2845426900,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1607,7,2822578934,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1608,8,2858962328,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1609,9,2836027962,0,reed-solomon,5005,10,1.3,1.4,5,3,25,1,2.0
1610,0,137438640,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1611,1,136513212,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1612,2,136680904,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1613,3,138363426,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1614,4,135603006,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1615,5,138148600,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1616,6,138164514,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1617,7,137544512,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1618,8,136572774,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1619,9,136632680,0,naive,10,300,1.3,1.4,5,3,25,1,2.0
1620,0,5312462338,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1621,1,5377661006,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1622,2,5434978260,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1623,3,5396177888,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1624,4,5413446746,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1625,5,5494915730,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1626,6,5361050692,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1627,7,5435061418,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1628,8,5312637786,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1629,9,5387518780,0,random binning,2508,300,1.3,1.4,1,3,1,1,2.0
1630,0,4699364234,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1631,1,4647998448,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1632,2,4582076564,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1633,3,4664537172,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1634,4,4667955494,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1635,5,4620087724,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1636,6,4767481760,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1637,7,4600760968,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1638,8,4663604786,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1639,9,4579028548,0,reed-solomon,5005,107,1.3,1.4,1,3,1,1,2.0
1640,0,48648395764,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1641,1,49432292830,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1642,2,49707823722,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1643,3,49377082834,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1644,4,49149186914,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1645,5,48938593942,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1646,6,49564463044,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1647,7,49897251322,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1648,8,49270012024,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1649,9,48997646402,0,reed-solomon,7502,203,1.3,1.4,5,3,25,1,2.0
1650,0,126621811802,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1651,1,130509573560,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1652,2,124883529546,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1653,3,128368682886,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1654,4,128180921752,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1655,5,126224238136,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1656,6,134117473140,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
1657,7,129003983426,0,naive,10000,10,1.3,1.4,1,3,1,1,2.0
